shipment_id,export_country,import_country,commodity,hs_code,quantity,declared_value_usd,transport_mode,departure_port,arrival_port,transit_time_days,delay_status,contract_value_usd,payment_terms,currency_exchange_rate,market_price_per_unit,price_volatility_index,anomaly_flag
SHP09610,China,Tanzania,Minerals,260300,2983,27975,Rail,Qingdao,Addis Ababa,16,Delayed,27429,On Delivery,41.9,2048.54,0.26,0
SHP09611,China,Tanzania,Electronics,260300,1278,18439,Rail,Shanghai,Tema,38,On-Time,17765,Prepaid,57.67,509.19,0.21,0
SHP09612,China,Kenya,Textiles,260300,4110,63801,Ship,Shanghai,Cairo,3,On-Time,63425,Prepaid,9.42,2882.93,0.2,0
SHP09613,China,Nigeria,Textiles,843890,4332,75080,Air,Qingdao,Tema,20,On-Time,75378,On Delivery,51.04,1654.63,0.03,0
SHP09614,China,Egypt,Minerals,260300,4066,36431,Ship,Guangzhou,Cairo,25,On-Time,36287,Prepaid,26.6,693.41,0.16,0
SHP09615,China,Kenya,Minerals,843890,823,24433,Road,Shanghai,Durban,19,On-Time,23514,On Delivery,17.14,2891.48,0.21,0
SHP09616,China,Ghana,Electronics,520942,4545,130892,Rail,Shanghai,Dar es Salaam,12,On-Time,130304,Credit,34.63,2391.66,0.03,0
SHP09617,China,Nigeria,Electronics,260300,4651,27235,Rail,Shenzhen,Durban,5,On-Time,26300,On Delivery,21.71,607.39,0.16,0
SHP09618,China,South Africa,Machinery,520942,1112,60931,Rail,Qingdao,Durban,22,On-Time,60881,Prepaid,58.63,90.74,0.15,0
SHP09619,China,South Africa,Minerals,843890,50,50814,Road,Qingdao,Tema,37,On-Time,51429,Prepaid,15.37,840.61,0.4,0
SHP09620,China,South Africa,Agricultural,520942,2628,101754,Ship,Beijing,Mombasa,18,Delayed,102287,Credit,28.19,773.26,0.2,0
SHP09621,China,Ethiopia,Textiles,847130,1291,149075,Rail,Beijing,Cairo,19,On-Time,148110,Prepaid,67.47,2831.78,0.09,1
SHP09622,China,South Africa,Textiles,843890,4478,61004,Ship,Guangzhou,Lagos,23,Delayed,60050,Credit,56.17,1190.98,0.37,0
SHP09623,China,Ethiopia,Minerals,520942,84,44399,Ship,Beijing,Lagos,34,On-Time,44316,Prepaid,36.14,610.7,0.09,0
SHP09624,China,Tanzania,Agricultural,260300,3168,15138,Ship,Shanghai,Durban,12,Delayed,15084,Prepaid,59.06,2080.98,0.18,0
SHP09625,China,Ghana,Electronics,520942,2645,114883,Ship,Qingdao,Mombasa,6,Delayed,114746,On Delivery,51.02,555.13,0.45,1
SHP09626,China,Tanzania,Electronics,847130,1722,118676,Ship,Guangzhou,Lagos,20,On-Time,118864,Prepaid,14.11,2456.14,0.25,0
SHP09627,China,South Africa,Textiles,520942,2784,135543,Air,Guangzhou,Tema,7,On-Time,135725,Prepaid,14.3,1920.21,0.33,0
SHP09628,China,Kenya,Agricultural,847130,79,57958,Air,Beijing,Lagos,37,On-Time,57869,On Delivery,20.37,113.65,0.46,1
SHP09629,China,South Africa,Machinery,520942,803,108667,Rail,Shenzhen,Mombasa,38,On-Time,109322,On Delivery,35.89,1613.14,0.39,0
SHP09630,China,Egypt,Agricultural,843890,2950,102810,Ship,Qingdao,Dar es Salaam,39,On-Time,103217,On Delivery,32.19,311.82,0.03,0
SHP09631,China,Nigeria,Machinery,843890,3051,29065,Air,Guangzhou,Cairo,34,On-Time,29264,On Delivery,34.96,1376.99,0.31,0
SHP09632,China,South Africa,Electronics,843890,2122,34095,Air,Shanghai,Cairo,33,On-Time,34739,On Delivery,6.31,968.28,0.11,0
SHP09633,China,Egypt,Agricultural,520942,158,61024,Road,Guangzhou,Mombasa,19,Delayed,60358,Credit,68.85,1156.24,0.19,1
SHP09634,China,Nigeria,Agricultural,520942,1054,36806,Rail,Shenzhen,Mombasa,24,On-Time,36135,Prepaid,25.72,1217.47,0.37,0
SHP09635,China,Kenya,Textiles,847130,2656,36215,Rail,Shanghai,Dar es Salaam,36,On-Time,36188,Prepaid,42.28,1100.1,0.03,0
SHP09636,China,Ethiopia,Agricultural,520942,4768,47225,Road,Shenzhen,Addis Ababa,11,Delayed,47378,Prepaid,43.32,532.01,0.36,0
SHP09637,China,Ethiopia,Machinery,260300,3975,127332,Rail,Qingdao,Durban,33,On-Time,126465,On Delivery,35.13,2343.39,0.33,0
SHP09638,China,Tanzania,Machinery,847130,2638,124620,Air,Shenzhen,Dar es Salaam,7,On-Time,124059,On Delivery,61.5,1085.63,0.18,0
SHP09639,China,Egypt,Electronics,100610,3537,37635,Ship,Beijing,Tema,24,On-Time,36959,Credit,62.15,454.89,0.32,0
SHP09640,China,Nigeria,Machinery,843890,998,14369,Road,Shenzhen,Mombasa,11,On-Time,15097,Credit,63.12,967.82,0.06,0
SHP09641,China,Ghana,Machinery,520942,795,25432,Ship,Shanghai,Durban,19,On-Time,25038,Credit,48.14,1168.98,0.19,0
SHP09642,China,South Africa,Agricultural,843890,2127,55394,Rail,Shenzhen,Addis Ababa,18,Delayed,55464,On Delivery,6.81,1745.75,0.2,0
SHP09643,China,Tanzania,Textiles,100610,4769,37968,Ship,Beijing,Lagos,26,On-Time,38162,Credit,27.54,2579.56,0.05,0
SHP09644,China,Kenya,Machinery,260300,3397,12281,Air,Qingdao,Tema,3,Delayed,11977,Credit,27.3,2390.39,0.14,0
SHP09645,China,Nigeria,Electronics,100610,4583,12332,Road,Guangzhou,Lagos,39,On-Time,11576,On Delivery,26.47,1416.24,0.03,0
SHP09646,China,Kenya,Minerals,100610,686,141760,Road,Beijing,Durban,7,On-Time,141288,On Delivery,48.21,2597.47,0.22,0
SHP09647,China,Tanzania,Minerals,100610,1288,91454,Ship,Shanghai,Durban,10,On-Time,91020,On Delivery,43.66,2161.5,0.48,1
SHP09648,China,Ethiopia,Textiles,260300,697,111231,Rail,Shanghai,Lagos,38,On-Time,111850,Prepaid,45.03,1221.74,0.03,0
SHP09649,China,Ghana,Machinery,260300,3886,106972,Rail,Guangzhou,Cairo,28,On-Time,107178,On Delivery,42.21,469.05,0.17,0
SHP09650,China,South Africa,Agricultural,843890,386,46215,Road,Beijing,Tema,21,Delayed,46948,On Delivery,39.11,2031.81,0.2,0
SHP09651,China,Tanzania,Electronics,847130,4548,49211,Ship,Shanghai,Mombasa,29,Delayed,48888,On Delivery,30.77,2891.09,0.38,0
SHP09652,China,Ghana,Machinery,843890,4708,81676,Air,Beijing,Addis Ababa,21,On-Time,81484,Credit,21.27,2316.02,0.22,0
SHP09653,China,Ghana,Minerals,100610,1647,9909,Rail,Shenzhen,Dar es Salaam,14,Delayed,9886,On Delivery,6.13,2166.79,0.28,0
SHP09654,China,Ghana,Agricultural,100610,4893,63437,Road,Qingdao,Lagos,30,On-Time,62982,Credit,43.57,227.52,0.37,0
SHP09655,China,Tanzania,Machinery,100610,3834,38673,Road,Guangzhou,Durban,20,On-Time,38001,Prepaid,6.43,1659.63,0.07,0
SHP09656,China,Ethiopia,Textiles,847130,4908,78091,Air,Guangzhou,Cairo,33,On-Time,78927,Prepaid,28.09,2511.12,0.32,0
SHP09657,China,Kenya,Minerals,520942,1814,51197,Rail,Guangzhou,Mombasa,33,On-Time,51611,On Delivery,57.38,2345.87,0.16,0
SHP09658,China,Kenya,Textiles,843890,4263,54665,Road,Qingdao,Tema,21,On-Time,54705,Credit,67.63,1796.5,0.32,1
SHP09659,China,South Africa,Electronics,260300,3679,69369,Rail,Beijing,Addis Ababa,16,On-Time,70362,Credit,49.44,1586.87,0.18,0
SHP09660,China,Nigeria,Textiles,520942,4317,43763,Ship,Shenzhen,Dar es Salaam,29,On-Time,44163,Credit,3.55,569.35,0.04,0
SHP09661,China,Ethiopia,Electronics,260300,3335,47438,Road,Shanghai,Dar es Salaam,3,On-Time,47291,On Delivery,43.92,1674.57,0.5,1
SHP09662,China,Tanzania,Machinery,520942,2384,132298,Air,Beijing,Lagos,27,On-Time,131704,Credit,6.33,153.5,0.4,0
SHP09663,China,Nigeria,Textiles,100610,700,118293,Ship,Qingdao,Lagos,35,Delayed,118789,On Delivery,43.11,1238.65,0.38,0
SHP09664,China,Kenya,Minerals,520942,936,69636,Air,Shenzhen,Tema,22,On-Time,69252,Credit,69.26,1339.16,0.02,1
SHP09665,China,Tanzania,Electronics,260300,4242,119991,Rail,Guangzhou,Dar es Salaam,33,Delayed,120390,On Delivery,25.29,2981.8,0.41,1
SHP09666,China,Nigeria,Agricultural,260300,168,108356,Ship,Shenzhen,Lagos,16,On-Time,108725,Prepaid,26.03,2716.41,0.05,0
SHP09667,China,Ghana,Agricultural,847130,404,90074,Rail,Guangzhou,Durban,39,On-Time,90673,On Delivery,41.94,723.41,0.43,1
SHP09668,China,Ghana,Machinery,843890,3689,91706,Ship,Qingdao,Dar es Salaam,32,On-Time,91689,Credit,35.87,1155.05,0.09,0
SHP09669,China,Nigeria,Textiles,100610,2269,104444,Road,Beijing,Lagos,5,On-Time,105084,On Delivery,34.72,2663.3,0.02,0
SHP09670,China,Ghana,Machinery,100610,1096,81071,Rail,Guangzhou,Mombasa,23,On-Time,81682,On Delivery,17.31,1738.95,0.37,0
SHP09671,China,Egypt,Minerals,520942,3808,108177,Ship,Shenzhen,Dar es Salaam,3,On-Time,108869,Prepaid,32.44,876.03,0.16,0
SHP09672,China,Egypt,Textiles,520942,2346,67216,Ship,Qingdao,Addis Ababa,25,On-Time,67145,Prepaid,7.45,2974.08,0.38,0
SHP09673,China,Ethiopia,Agricultural,260300,3121,13918,Rail,Qingdao,Durban,3,Delayed,13542,Prepaid,42.79,2914.05,0.4,0
SHP09674,China,Ethiopia,Textiles,843890,3921,121263,Rail,Shenzhen,Durban,4,On-Time,120385,Prepaid,32.63,1168.75,0.23,0
SHP09675,China,Ghana,Minerals,520942,4082,71844,Ship,Beijing,Lagos,10,On-Time,71910,On Delivery,32.25,2756.8,0.01,0
SHP09676,China,Egypt,Minerals,843890,2408,31796,Air,Shanghai,Mombasa,29,On-Time,31620,Prepaid,5.63,40.41,0.02,0
SHP09677,China,Ethiopia,Minerals,847130,4681,96936,Air,Beijing,Durban,37,Delayed,96967,Prepaid,51.0,932.22,0.5,1
SHP09678,China,Ethiopia,Textiles,100610,1230,48713,Air,Guangzhou,Tema,7,On-Time,49292,Prepaid,60.22,1284.49,0.31,0
SHP09679,China,Kenya,Textiles,847130,2688,106986,Road,Beijing,Dar es Salaam,11,On-Time,107195,Credit,5.22,1561.94,0.34,0
SHP09680,China,Kenya,Textiles,847130,1550,147950,Air,Shenzhen,Mombasa,13,On-Time,148241,On Delivery,24.02,2248.64,0.47,1
SHP09681,China,Egypt,Textiles,843890,3711,5212,Road,Shenzhen,Lagos,39,On-Time,5924,Prepaid,37.28,2322.87,0.43,1
SHP09682,China,Egypt,Agricultural,100610,3011,80695,Ship,Beijing,Dar es Salaam,13,On-Time,81408,Prepaid,64.73,1386.66,0.25,0
SHP09683,China,Tanzania,Agricultural,100610,4855,66237,Air,Qingdao,Addis Ababa,35,Delayed,66068,On Delivery,42.87,1743.98,0.39,0
SHP09684,China,Ghana,Electronics,520942,4145,134647,Air,Shanghai,Lagos,31,On-Time,134470,Credit,35.87,1226.75,0.5,1
SHP09685,China,Ghana,Minerals,520942,653,142830,Rail,Shanghai,Durban,18,On-Time,143142,Credit,61.67,862.15,0.25,0
SHP09686,China,Tanzania,Machinery,843890,4671,92694,Air,Shenzhen,Addis Ababa,4,On-Time,91944,Prepaid,68.22,263.16,0.09,1
SHP09687,China,Kenya,Agricultural,847130,389,130216,Ship,Beijing,Addis Ababa,28,On-Time,130317,Prepaid,54.13,1052.25,0.49,1
SHP09688,China,South Africa,Agricultural,520942,1529,67278,Ship,Shanghai,Lagos,13,On-Time,66883,Prepaid,20.07,2869.3,0.12,0
SHP09689,China,Ethiopia,Minerals,847130,3320,16580,Ship,Qingdao,Addis Ababa,16,On-Time,15738,Prepaid,17.38,1068.33,0.5,1
SHP09690,China,Tanzania,Textiles,843890,2635,59339,Ship,Shenzhen,Durban,32,On-Time,59638,Credit,23.16,1847.56,0.44,1
SHP09691,China,South Africa,Agricultural,520942,4415,118974,Rail,Qingdao,Mombasa,38,Delayed,119691,Credit,43.65,128.08,0.45,1
SHP09692,China,Tanzania,Minerals,847130,563,52572,Air,Guangzhou,Cairo,16,On-Time,52874,Prepaid,4.78,2659.35,0.23,0
SHP09693,China,Kenya,Machinery,260300,3981,98088,Air,Shenzhen,Cairo,35,On-Time,97422,On Delivery,7.35,2257.68,0.14,0
SHP09694,China,Ghana,Agricultural,843890,836,128153,Ship,Shanghai,Addis Ababa,37,Delayed,128171,Prepaid,15.25,2194.27,0.21,1
SHP09695,China,Nigeria,Minerals,260300,995,13410,Rail,Beijing,Mombasa,23,On-Time,14191,Credit,58.51,1927.31,0.04,0
SHP09696,China,Kenya,Electronics,100610,4660,58183,Ship,Shenzhen,Dar es Salaam,26,On-Time,58070,Prepaid,65.78,1626.17,0.45,1
SHP09697,China,South Africa,Machinery,847130,4971,83353,Air,Shanghai,Lagos,33,On-Time,84186,Credit,27.86,1176.71,0.37,0
SHP09698,China,Ghana,Agricultural,847130,2965,134782,Air,Beijing,Addis Ababa,16,On-Time,135149,Credit,50.79,2957.88,0.3,0
SHP09699,China,Egypt,Agricultural,847130,422,15385,Ship,Qingdao,Durban,23,On-Time,15781,On Delivery,38.96,304.73,0.34,0
SHP09700,China,Egypt,Textiles,520942,1799,88969,Road,Shanghai,Cairo,17,On-Time,89645,Credit,10.14,2552.92,0.38,0
SHP09701,China,Ghana,Agricultural,260300,4732,72169,Road,Qingdao,Tema,24,Delayed,71532,Prepaid,50.85,2805.62,0.38,0
SHP09702,China,Ghana,Minerals,847130,3018,148740,Ship,Qingdao,Lagos,32,On-Time,148520,Credit,33.8,1400.63,0.32,0
SHP09703,China,Ethiopia,Textiles,100610,2651,73842,Rail,Beijing,Mombasa,24,On-Time,74519,Credit,65.54,376.78,0.08,1
SHP09704,China,Ethiopia,Machinery,100610,472,125452,Ship,Qingdao,Durban,32,On-Time,124704,On Delivery,17.82,306.82,0.16,0
SHP09705,China,Kenya,Minerals,520942,1124,19296,Road,Qingdao,Dar es Salaam,15,On-Time,19312,On Delivery,37.71,984.69,0.23,0
SHP09706,China,Egypt,Machinery,100610,143,133022,Rail,Shanghai,Addis Ababa,18,On-Time,132589,On Delivery,14.68,1111.16,0.29,0
SHP09707,China,Kenya,Textiles,847130,143,31133,Road,Shanghai,Lagos,4,On-Time,31371,On Delivery,30.08,1017.26,0.35,0
SHP09708,China,Ghana,Machinery,100610,4878,48333,Road,Beijing,Dar es Salaam,18,On-Time,48174,On Delivery,4.03,1904.02,0.29,0
SHP09709,China,Nigeria,Textiles,847130,3530,31271,Road,Beijing,Mombasa,19,On-Time,30664,Prepaid,6.54,2035.97,0.33,0
SHP09710,China,Ethiopia,Machinery,520942,4789,14404,Air,Qingdao,Tema,14,On-Time,14579,Credit,68.63,2256.77,0.19,1
SHP09711,China,Nigeria,Minerals,260300,3853,50213,Ship,Shanghai,Durban,27,Delayed,49444,On Delivery,64.45,1681.82,0.15,0
SHP09712,China,Ghana,Machinery,847130,2249,28681,Rail,Qingdao,Dar es Salaam,31,Delayed,28913,Prepaid,47.85,2194.03,0.36,0
SHP09713,China,Nigeria,Agricultural,843890,1574,144323,Air,Guangzhou,Dar es Salaam,4,On-Time,143486,Prepaid,57.51,2988.41,0.44,1
SHP09714,China,Ethiopia,Machinery,100610,4097,83886,Air,Beijing,Tema,37,On-Time,83058,Prepaid,25.79,50.88,0.17,0
SHP09715,China,Kenya,Electronics,100610,1948,34808,Air,Guangzhou,Tema,37,On-Time,34164,On Delivery,59.71,267.48,0.13,0
SHP09716,China,Tanzania,Machinery,520942,1244,108860,Ship,Shanghai,Mombasa,10,Delayed,108724,Prepaid,29.59,164.33,0.16,0
SHP09717,China,Tanzania,Electronics,260300,4893,107042,Ship,Qingdao,Tema,19,On-Time,107984,Credit,6.33,1187.93,0.06,0
SHP09718,China,Egypt,Minerals,100610,4708,98987,Ship,Shenzhen,Mombasa,27,Delayed,99591,Credit,29.31,913.9,0.14,0
SHP09719,China,Ghana,Textiles,847130,3813,95198,Road,Beijing,Durban,37,On-Time,96027,Prepaid,42.69,2402.42,0.02,0
SHP09720,China,Tanzania,Electronics,100610,4637,46767,Air,Shanghai,Dar es Salaam,27,Delayed,46468,Credit,17.33,421.91,0.43,1
SHP09721,China,Nigeria,Machinery,843890,4675,39690,Air,Beijing,Tema,27,On-Time,40373,Prepaid,10.83,90.61,0.45,1
SHP09722,China,Egypt,Minerals,843890,2839,144574,Air,Shenzhen,Tema,33,On-Time,145211,On Delivery,36.09,851.52,0.42,1
SHP09723,China,Tanzania,Agricultural,843890,4024,60394,Rail,Shanghai,Addis Ababa,4,Delayed,59689,Prepaid,4.41,797.54,0.42,1
SHP09724,China,South Africa,Electronics,843890,2396,61882,Air,Shanghai,Tema,23,On-Time,62248,Prepaid,21.65,1070.51,0.45,1
SHP09725,China,Nigeria,Minerals,100610,2804,18341,Ship,Qingdao,Cairo,23,On-Time,18053,Credit,57.09,1959.23,0.18,0
SHP09726,China,Ethiopia,Machinery,843890,630,104341,Road,Shanghai,Addis Ababa,18,Delayed,104944,Credit,41.39,2749.81,0.13,0
SHP09727,China,South Africa,Machinery,847130,3731,75557,Air,Shanghai,Tema,37,On-Time,74962,Credit,11.77,2325.89,0.02,0
SHP09728,China,Egypt,Minerals,843890,4202,7101,Ship,Shenzhen,Tema,39,On-Time,7536,On Delivery,30.2,1154.68,0.3,0
SHP09729,China,Kenya,Machinery,843890,3334,41409,Rail,Shenzhen,Cairo,27,On-Time,42334,Credit,8.4,1957.19,0.19,0
SHP09730,China,Egypt,Electronics,260300,2122,68313,Air,Shanghai,Dar es Salaam,26,On-Time,69181,Credit,23.99,2062.11,0.27,0
SHP09731,China,South Africa,Textiles,520942,1927,74397,Road,Beijing,Addis Ababa,27,Delayed,73460,Prepaid,4.02,2519.21,0.38,0
SHP09732,China,Tanzania,Textiles,260300,3659,85802,Air,Qingdao,Lagos,29,On-Time,85373,Prepaid,11.32,1532.21,0.08,0
SHP09733,China,South Africa,Electronics,260300,4692,116045,Rail,Qingdao,Cairo,37,Delayed,116723,Prepaid,58.44,1061.36,0.18,1
SHP09734,China,Kenya,Minerals,100610,2781,129225,Ship,Guangzhou,Dar es Salaam,10,Delayed,129917,Credit,61.8,213.76,0.21,0
SHP09735,China,Nigeria,Minerals,260300,64,123241,Road,Beijing,Tema,6,Delayed,123174,On Delivery,45.17,656.09,0.4,0
SHP09736,China,Kenya,Minerals,843890,1375,43921,Air,Beijing,Dar es Salaam,25,On-Time,44884,Prepaid,16.62,707.42,0.36,0
SHP09737,China,South Africa,Machinery,520942,1313,94831,Rail,Shenzhen,Cairo,15,Delayed,94246,Prepaid,8.71,2773.5,0.04,0
SHP09738,China,South Africa,Minerals,843890,1689,101367,Road,Shanghai,Dar es Salaam,16,On-Time,102345,Credit,5.28,251.48,0.07,0
SHP09739,China,Ghana,Agricultural,847130,2073,15217,Rail,Beijing,Tema,39,On-Time,16000,Credit,5.58,1448.17,0.04,0
SHP09740,China,Tanzania,Textiles,260300,4583,100269,Ship,Shenzhen,Durban,8,On-Time,99576,Credit,8.64,884.74,0.07,0
SHP09741,China,Tanzania,Textiles,520942,3368,51272,Rail,Beijing,Durban,3,On-Time,50436,Prepaid,29.95,2063.68,0.27,0
SHP09742,China,Ethiopia,Textiles,520942,1267,108873,Rail,Shenzhen,Dar es Salaam,6,On-Time,108881,Credit,66.16,2522.21,0.04,1
SHP09743,China,Tanzania,Electronics,847130,4885,48510,Air,Guangzhou,Mombasa,28,On-Time,49048,On Delivery,31.32,722.71,0.46,1
SHP09744,China,Ghana,Electronics,843890,2433,21716,Air,Beijing,Tema,30,Delayed,20779,Prepaid,8.88,1276.53,0.14,0
SHP09745,China,Kenya,Textiles,100610,1693,52380,Road,Shanghai,Tema,34,On-Time,51576,Credit,11.91,961.29,0.1,0
SHP09746,China,Ethiopia,Machinery,100610,4702,130400,Road,Beijing,Addis Ababa,13,On-Time,130495,Prepaid,54.39,1879.82,0.12,0
SHP09747,China,Tanzania,Agricultural,847130,3627,13057,Rail,Shanghai,Lagos,28,On-Time,13559,Credit,34.2,403.06,0.29,0
SHP09748,China,South Africa,Minerals,260300,2076,95159,Air,Shanghai,Cairo,16,On-Time,94836,Credit,24.76,1993.2,0.07,0
SHP09749,China,Kenya,Machinery,260300,4394,47608,Ship,Shanghai,Lagos,36,On-Time,48572,On Delivery,34.58,1488.82,0.19,0
SHP09750,China,Ghana,Textiles,520942,4632,147947,Rail,Shenzhen,Lagos,38,Delayed,148707,Credit,33.63,1872.4,0.24,1
SHP09751,China,Nigeria,Textiles,520942,1341,148618,Road,Guangzhou,Dar es Salaam,6,On-Time,149195,Prepaid,50.37,2836.55,0.05,0
SHP09752,China,South Africa,Electronics,260300,119,131045,Air,Shanghai,Mombasa,37,On-Time,130862,On Delivery,24.72,1483.11,0.09,0
SHP09753,China,Nigeria,Machinery,847130,1786,100330,Road,Qingdao,Lagos,9,On-Time,99542,Prepaid,43.91,106.95,0.11,0
SHP09754,China,Kenya,Agricultural,520942,406,119795,Air,Beijing,Cairo,14,On-Time,119400,Credit,42.18,311.54,0.41,1
SHP09755,China,Tanzania,Agricultural,843890,765,97918,Air,Beijing,Lagos,9,On-Time,97789,Credit,69.98,1791.91,0.12,1
SHP09756,China,Nigeria,Minerals,520942,606,38151,Road,Guangzhou,Mombasa,21,On-Time,38855,Prepaid,11.4,1802.12,0.46,1
SHP09757,China,Kenya,Textiles,847130,4566,60141,Road,Qingdao,Cairo,23,On-Time,60063,On Delivery,66.13,2675.95,0.17,1
SHP09758,China,Ghana,Textiles,100610,2272,102516,Road,Guangzhou,Tema,6,On-Time,103229,On Delivery,59.97,710.09,0.27,0
SHP09759,China,Nigeria,Machinery,847130,2132,117900,Rail,Shenzhen,Durban,8,On-Time,118568,Credit,27.81,1848.22,0.03,0
SHP09760,China,South Africa,Minerals,520942,2137,86132,Rail,Beijing,Lagos,12,On-Time,85990,On Delivery,64.94,1334.1,0.33,0
SHP09761,China,Ethiopia,Minerals,847130,4691,47812,Air,Shenzhen,Cairo,29,On-Time,48734,Prepaid,66.31,2259.86,0.23,1
SHP09762,China,Nigeria,Machinery,100610,4778,121930,Road,Shenzhen,Dar es Salaam,8,Delayed,121948,Credit,66.95,2847.53,0.19,1
SHP09763,China,Tanzania,Minerals,843890,1393,112691,Air,Shenzhen,Dar es Salaam,14,Delayed,113347,Credit,37.22,1659.04,0.45,1
SHP09764,China,South Africa,Minerals,843890,2619,22396,Road,Guangzhou,Addis Ababa,37,On-Time,22386,Prepaid,22.31,2313.42,0.36,0
SHP09765,China,Ghana,Agricultural,260300,4227,9084,Ship,Guangzhou,Dar es Salaam,19,On-Time,9793,Credit,66.7,1664.8,0.35,1
SHP09766,China,Ghana,Agricultural,100610,3182,58109,Air,Qingdao,Mombasa,22,Delayed,57678,On Delivery,8.26,620.44,0.14,0
SHP09767,China,Ethiopia,Minerals,847130,1338,66261,Rail,Guangzhou,Dar es Salaam,35,Delayed,66354,Credit,58.89,1406.39,0.34,0
SHP09768,China,Nigeria,Machinery,260300,1568,48439,Ship,Shanghai,Dar es Salaam,5,Delayed,47612,On Delivery,25.49,1973.65,0.18,0
SHP09769,China,Egypt,Electronics,260300,2357,39558,Air,Guangzhou,Durban,14,On-Time,38931,On Delivery,36.72,948.33,0.3,0
SHP09770,China,Tanzania,Agricultural,520942,347,34944,Road,Shanghai,Addis Ababa,18,On-Time,34099,Credit,64.38,701.18,0.2,0
SHP09771,China,Nigeria,Minerals,260300,962,48620,Rail,Beijing,Mombasa,14,On-Time,49027,Credit,62.16,1022.67,0.49,1
SHP09772,China,Tanzania,Textiles,843890,2196,138499,Rail,Guangzhou,Tema,37,On-Time,137915,Credit,57.3,2094.04,0.49,1
SHP09773,China,Kenya,Agricultural,520942,2105,52293,Rail,Guangzhou,Lagos,6,Delayed,51745,Prepaid,32.45,99.57,0.09,0
SHP09774,China,Tanzania,Textiles,520942,835,65444,Ship,Guangzhou,Dar es Salaam,23,On-Time,66070,Credit,62.18,79.07,0.44,1
SHP09775,China,Nigeria,Textiles,100610,3210,145048,Air,Shanghai,Lagos,3,On-Time,145363,On Delivery,48.68,1833.17,0.35,0
SHP09776,China,Ethiopia,Textiles,520942,2540,40447,Air,Beijing,Cairo,38,On-Time,39834,Prepaid,59.1,457.21,0.17,0
SHP09777,China,Egypt,Minerals,520942,2485,40469,Air,Shenzhen,Durban,11,Delayed,39658,On Delivery,66.76,280.05,0.46,1
SHP09778,China,Tanzania,Electronics,843890,299,62434,Rail,Shenzhen,Lagos,9,On-Time,63157,Credit,53.88,516.12,0.41,1
SHP09779,China,South Africa,Agricultural,843890,1286,140085,Road,Qingdao,Durban,26,On-Time,140705,Credit,59.46,2204.64,0.23,0
SHP09780,China,South Africa,Agricultural,260300,4164,116928,Ship,Qingdao,Tema,18,On-Time,117035,Prepaid,1.59,2812.07,0.14,1
SHP09781,China,Kenya,Electronics,520942,4662,122318,Air,Guangzhou,Addis Ababa,36,On-Time,122891,Credit,34.26,465.29,0.2,0
SHP09782,China,South Africa,Electronics,847130,4462,119253,Road,Beijing,Cairo,19,Delayed,118328,On Delivery,35.61,2440.37,0.29,0
SHP09783,China,Ethiopia,Electronics,260300,2227,148157,Air,Shenzhen,Tema,19,On-Time,147641,Prepaid,10.23,2436.68,0.07,0
SHP09784,China,South Africa,Agricultural,520942,2649,22578,Road,Beijing,Addis Ababa,38,On-Time,22562,On Delivery,42.22,2812.0,0.05,0
SHP09785,China,Nigeria,Electronics,520942,2184,78490,Road,Beijing,Tema,37,On-Time,78698,Prepaid,49.6,1648.26,0.26,0
SHP09786,China,Tanzania,Minerals,260300,3231,96989,Rail,Guangzhou,Tema,30,Delayed,97211,Prepaid,33.01,2572.82,0.05,0
SHP09787,China,Tanzania,Minerals,520942,1555,75651,Rail,Shenzhen,Lagos,17,On-Time,75787,Credit,32.94,2544.29,0.1,0
SHP09788,China,South Africa,Minerals,520942,2930,69885,Ship,Qingdao,Mombasa,13,Delayed,69707,On Delivery,40.36,1936.74,0.42,1
SHP09789,China,Egypt,Electronics,847130,2378,107655,Air,Qingdao,Dar es Salaam,9,On-Time,107781,Prepaid,16.74,2321.61,0.45,1
SHP09790,China,Tanzania,Agricultural,100610,1159,82046,Road,Beijing,Lagos,20,On-Time,81759,On Delivery,40.51,1496.78,0.37,0
SHP09791,China,Egypt,Minerals,100610,3355,95487,Ship,Shanghai,Tema,14,Delayed,95143,Prepaid,60.83,1094.94,0.45,1
SHP09792,China,Kenya,Electronics,843890,3193,18863,Ship,Guangzhou,Tema,3,On-Time,19578,On Delivery,31.28,1689.22,0.2,0
SHP09793,China,Ethiopia,Minerals,260300,299,145424,Air,Qingdao,Tema,10,On-Time,145827,Credit,19.07,1345.19,0.37,0
SHP09794,China,Kenya,Textiles,843890,3115,64029,Air,Shanghai,Mombasa,20,On-Time,63676,On Delivery,45.74,2131.01,0.44,1
SHP09795,China,Kenya,Machinery,843890,4206,92853,Air,Guangzhou,Durban,20,On-Time,92238,Prepaid,54.97,2295.77,0.45,1
